id,name,category,brand,model,price,specs,image_url,in_stock,created_at,updated_at
303,MSI G244F,Monitor,MSI,G244F,104.99,"{""category"": ""Monitor"", ""specs"": {""screen_size"": ""23.8\"""", ""resolution"": ""1920x1080"", ""refresh_rate"": 170, ""response_time"": 1, ""panel_type"": ""IPS"", ""aspect_ratio"": ""16:9""}}",https://asset.msi.com/resize/image/global/product/product_1660006701569da6c178afb3caa5c269f4f293a618.png62405b38c58fe0f07fcef2367d8a9ba1/600.png,t,2025-05-10 01:40:38.278308,2025-05-10 01:40:38.278309
304,Samsung Odyssey Neo G95NC,Monitor,Samsung,Odyssey Neo G95NC,1767.37,"{""category"": ""Monitor"", ""specs"": {""screen_size"": ""57\"""", ""resolution"": ""7680x2160"", ""refresh_rate"": 240, ""response_time"": 1, ""panel_type"": ""VA"", ""aspect_ratio"": ""32:9""}}",https://media.croma.com/image/upload/v1738249428/Croma%20Assets/Computers%20Peripherals/Monitor/Images/303712_0_jvg8tv.png,t,2025-05-10 01:40:38.278321,2025-05-10 01:40:38.278322
305,Dell S2721DGF,Monitor,Dell,S2721DGF,329.99,"{""category"": ""Monitor"", ""specs"": {""screen_size"": ""27\"""", ""resolution"": ""2560x1440"", ""refresh_rate"": 165, ""response_time"": 1, ""panel_type"": ""IPS"", ""aspect_ratio"": ""16:9""}}",https://i.dell.com/sites/imagecontent/products/PublishingImages/dell/s2721dgf/gallery/monitor-s2721dgf-cfp-00000ff090-bk.psd?fmt=png-alpha&wid=800&hei=800,t,2025-05-10 01:40:38.278335,2025-05-10 01:40:38.278336
306,Gigabyte M28U,Monitor,Gigabyte,M28U,529.99,"{""category"": ""Monitor"", ""specs"": {""screen_size"": ""28\"""", ""resolution"": ""3840x2160"", ""refresh_rate"": 144, ""response_time"": 1, ""panel_type"": ""IPS"", ""aspect_ratio"": ""16:9""}}",https://static.gigabyte.com/StaticFile/Image/Global/75b30ef36684a768d23b01e62d9d7dc1/Product/25610/Png,t,2025-05-10 01:40:38.278348,2025-05-10 01:40:38.278349
307,BenQ EX3501R,Monitor,BenQ,EX3501R,449.99,"{""category"": ""Monitor"", ""specs"": {""screen_size"": ""35\"""", ""resolution"": ""3440x1440"", ""refresh_rate"": 100, ""response_time"": 4, ""panel_type"": ""VA"", ""aspect_ratio"": ""21:9""}}",https://www.benq.com/content/dam/b2c/en/monitor/ex3501r/gallery/benq-ex3501r-hero-image.png,t,2025-05-10 01:40:38.278362,2025-05-10 01:40:38.278363
308,ASRock PG34WQ15R2B,Monitor,ASRock,PG34WQ15R2B,399.99,"{""category"": ""Monitor"", ""specs"": {""screen_size"": ""34\"""", ""resolution"": ""3440x1440"", ""refresh_rate"": 165, ""response_time"": 1, ""panel_type"": ""VA"", ""aspect_ratio"": ""21:9""}}",https://pg.asrock.com/Monitor/PG34WQ15R2B/images/PG34WQ15R2B-Main.jpg,t,2025-05-10 01:40:38.278375,2025-05-10 01:40:38.278376
309,HP OMEN 27q,Monitor,HP,OMEN 27q,249.99,"{""category"": ""Monitor"", ""specs"": {""screen_size"": ""27\"""", ""resolution"": ""2560x1440"", ""refresh_rate"": 165, ""response_time"": 1, ""panel_type"": ""IPS"", ""aspect_ratio"": ""16:9""}}",https://ssl-product-images.www8-hp.com/digmedialib/prodimg/lowres/c08358075.png,t,2025-05-10 01:40:38.278389,2025-05-10 01:40:38.27839
310,Alienware AW3423DW,Monitor,Alienware,AW3423DW,1299.99,"{""category"": ""Monitor"", ""specs"": {""screen_size"": ""34\"""", ""resolution"": ""3440x1440"", ""refresh_rate"": 175, ""response_time"": 0.1, ""panel_type"": ""QD-OLED"", ""aspect_ratio"": ""21:9""}}",https://i.dell.com/sites/imagecontent/products/PublishingImages/dell/monitor/aw3423dw/gallery/monitor-aw3423dw-hero-504x350.png,t,2025-05-10 01:40:38.278402,2025-05-10 01:40:38.278403
311,ViewSonic XG2431,Monitor,ViewSonic,XG2431,229.99,"{""category"": ""Monitor"", ""specs"": {""screen_size"": ""24\"""", ""resolution"": ""1920x1080"", ""refresh_rate"": 240, ""response_time"": 1, ""panel_type"": ""IPS"", ""aspect_ratio"": ""16:9""}}",https://www.viewsonic.com/vsAssetFile/NA/EN/Product/XG2431_gallery_1.png,t,2025-05-10 01:40:38.278416,2025-05-10 01:40:38.278416
312,Philips Momentum 559M1RYV,Monitor,Philips,Momentum 559M1RYV,1099.99,"{""category"": ""Monitor"", ""specs"": {""screen_size"": ""55\"""", ""resolution"": ""3840x2160"", ""refresh_rate"": 144, ""response_time"": 4, ""panel_type"": ""VA"", ""aspect_ratio"": ""16:9""}}",https://www.philips.co.uk/c-dam/b2c/category-pages/monitors/momentum/Momentum-559M1RYV-F7P.png,t,2025-05-10 01:40:38.278429,2025-05-10 01:40:38.27843
313,Samsung Smart Monitor M8,Monitor,Samsung,Smart Monitor M8,699.99,"{""category"": ""Monitor"", ""specs"": {""screen_size"": ""32\"""", ""resolution"": ""3840x2160"", ""refresh_rate"": 60, ""response_time"": 4, ""panel_type"": ""VA"", ""aspect_ratio"": ""16:9""}}",https://images.samsung.com/is/image/samsung/p6pim/levant/ls32bm80bmxue/gallery/levant-smart-monitor-m8-m80b-429664-ls32bm80bmxue-530616651?$720_576_PNG$,t,2025-05-10 01:40:38.278442,2025-05-10 01:40:38.278443
314,LG UltraGear 32GQ950-B,Monitor,LG,32GQ950-B,999.99,"{""category"": ""Monitor"", ""specs"": {""screen_size"": ""32\"""", ""resolution"": ""3840x2160"", ""refresh_rate"": 144, ""response_time"": 1, ""panel_type"": ""Nano IPS"", ""aspect_ratio"": ""16:9""}}",https://www.lg.com/us/images/monitors/md07505985/gallery/desktop-01.jpg,t,2025-05-10 01:40:38.278457,2025-05-10 01:40:38.278458
315,Acer Nitro XV272U,Monitor,Acer,XV272U,299.99,"{""category"": ""Monitor"", ""specs"": {""screen_size"": ""27\"""", ""resolution"": ""2560x1440"", ""refresh_rate"": 170, ""response_time"": 1, ""panel_type"": ""IPS"", ""aspect_ratio"": ""16:9""}}",https://static.acer.com/up/Resource/Acer/Monitors/Nitro_XV2/XV272U/Images/20210811/Acer_Nitro_XV272U_gallery_01.png,t,2025-05-10 01:40:38.27847,2025-05-10 01:40:38.278471
316,LG 34WP65C-B,Monitor,LG,34WP65C-B,399.99,"{""category"": ""Monitor"", ""specs"": {""screen_size"": ""34\"""", ""resolution"": ""3440x1440"", ""refresh_rate"": 160, ""response_time"": 5, ""panel_type"": ""VA"", ""aspect_ratio"": ""21:9""}}",https://www.lg.com/us/images/monitors/md07506108/gallery/desktop-01.jpg,t,2025-05-10 01:40:38.278488,2025-05-10 01:40:38.278489
317,ASUS ROG Swift PG32UQX,Monitor,ASUS,PG32UQX,2999.99,"{""category"": ""Monitor"", ""specs"": {""screen_size"": ""32\"""", ""resolution"": ""3840x2160"", ""refresh_rate"": 144, ""response_time"": 4, ""panel_type"": ""IPS"", ""aspect_ratio"": ""16:9""}}",https://dlcdnwebimgs.asus.com/gain/eef7494c-646b-4269-90fc-14f43c8b6c5a/,t,2025-05-10 01:40:38.278502,2025-05-10 01:40:38.278503
318,Samsung Smart Monitor M7,Monitor,Samsung,Smart Monitor M7,249.99,"{""category"": ""Monitor"", ""specs"": {""screen_size"": ""32\"""", ""resolution"": ""3840x2160"", ""refresh_rate"": 60, ""response_time"": 4, ""panel_type"": ""VA"", ""aspect_ratio"": ""16:9""}}",https://images.samsung.com/is/image/samsung/p6pim/levant/ls32bm700umxue/gallery/levant-smart-monitor-m7-m70b-429663-ls32bm700umxue-530616636?$720_576_PNG$,t,2025-05-10 01:40:38.278516,2025-05-10 01:40:38.278517
319,ViewSonic VX3276-MHD,Monitor,ViewSonic,VX3276-MHD,179.99,"{""category"": ""Monitor"", ""specs"": {""screen_size"": ""32\"""", ""resolution"": ""1920x1080"", ""refresh_rate"": 60, ""response_time"": 4, ""panel_type"": ""IPS"", ""aspect_ratio"": ""16:9""}}",https://www.viewsonic.com/vsAssetFile/NA/EN/Product/VX3276-MHD_gallery_1.png,t,2025-05-10 01:40:38.27853,2025-05-10 01:40:38.278531
320,MSI Optix MAG301RF,Monitor,MSI,Optix MAG301RF,329.99,"{""category"": ""Monitor"", ""specs"": {""screen_size"": ""30\"""", ""resolution"": ""2560x1080"", ""refresh_rate"": 200, ""response_time"": 1, ""panel_type"": ""IPS"", ""aspect_ratio"": ""21:9""}}",https://asset.msi.com/resize/image/global/product/product_1610968573727b34dcce5fcd5058a38fc4c36505e1.png62405b38c58fe0f07fcef2367d8a9ba1/600.png,t,2025-05-10 01:40:38.278544,2025-05-10 01:40:38.278544
321,HP X24ih,Monitor,HP,X24ih,189.99,"{""category"": ""Monitor"", ""specs"": {""screen_size"": ""23.8\"""", ""resolution"": ""1920x1080"", ""refresh_rate"": 144, ""response_time"": 1, ""panel_type"": ""IPS"", ""aspect_ratio"": ""16:9""}}",https://ssl-product-images.www8-hp.com/digmedialib/prodimg/lowres/c06583562.png,t,2025-05-10 01:40:38.278557,2025-05-10 01:40:38.278558
322,Acer Predator X34 GS,Monitor,Acer,Predator X34 GS,1099.99,"{""category"": ""Monitor"", ""specs"": {""screen_size"": ""34\"""", ""resolution"": ""3440x1440"", ""refresh_rate"": 180, ""response_time"": 1, ""panel_type"": ""IPS"", ""aspect_ratio"": ""21:9""}}",https://static.acer.com/up/Resource/Acer/Monitors/Predator_X34_GS/Images/20201211/Predator_X34_GS_gallery_01.png,t,2025-05-10 01:40:38.278571,2025-05-10 01:40:38.278571
323,ASUS ProArt Display PA278QV,Monitor,ASUS,PA278QV,299.99,"{""category"": ""Monitor"", ""specs"": {""screen_size"": ""27\"""", ""resolution"": ""2560x1440"", ""refresh_rate"": 75, ""response_time"": 5, ""panel_type"": ""IPS"", ""aspect_ratio"": ""16:9""}}",https://dlcdnwebimgs.asus.com/gain/c72d4b2f-8a2a-4e9a-8fbc-77099d4b8f88/,t,2025-05-10 01:40:38.278584,2025-05-10 01:40:38.278585
324,LG UltraGear 25GR75FG-B,Monitor,LG,25GR75FG-B,329.99,"{""category"": ""Monitor"", ""specs"": {""screen_size"": ""24.5\"""", ""resolution"": ""1920x1080"", ""refresh_rate"": 360, ""response_time"": 1, ""panel_type"": ""IPS"", ""aspect_ratio"": ""16:9""}}",https://www.lg.com/us/images/monitors/md07512804/gallery/desktop-01.jpg,t,2025-05-10 01:40:38.278598,2025-05-10 01:40:38.278599
325,BenQ MOBIUZ EX3210U,Monitor,BenQ,EX3210U,899.99,"{""category"": ""Monitor"", ""specs"": {""screen_size"": ""32\"""", ""resolution"": ""3840x2160"", ""refresh_rate"": 144, ""response_time"": 1, ""panel_type"": ""IPS"", ""aspect_ratio"": ""16:9""}}",https://www.benq.com/content/dam/b2c/en/monitor/ex3210u/gallery/benq-mobiuz-ex3210u-gaming-monitor-front.png,t,2025-05-10 01:40:38.278612,2025-05-10 01:40:38.278612
326,Gigabyte G34WQC A,Monitor,Gigabyte,G34WQC A,379.99,"{""category"": ""Monitor"", ""specs"": {""screen_size"": ""34\"""", ""resolution"": ""3440x1440"", ""refresh_rate"": 144, ""response_time"": 1, ""panel_type"": ""VA"", ""aspect_ratio"": ""21:9""}}",https://static.gigabyte.com/StaticFile/Image/Global/91f77051a6c3a4fa71e9c5d2978dfb91/Product/26021/Png,t,2025-05-10 01:40:38.278625,2025-05-10 01:40:38.278626
327,Dell UltraSharp U2723QE,Monitor,Dell,U2723QE,579.99,"{""category"": ""Monitor"", ""specs"": {""screen_size"": ""27\"""", ""resolution"": ""3840x2160"", ""refresh_rate"": 60, ""response_time"": 5, ""panel_type"": ""IPS"", ""aspect_ratio"": ""16:9""}}",https://i.dell.com/sites/imagecontent/products/PublishingImages/dell/u2723qe/gallery/u2723qe-monitor-front.png,t,2025-05-10 01:40:38.278644,2025-05-10 01:40:38.278645
328,Lenovo G34w-10,Monitor,Lenovo,G34w-10,389.99,"{""category"": ""Monitor"", ""specs"": {""screen_size"": ""34\"""", ""resolution"": ""3440x1440"", ""refresh_rate"": 144, ""response_time"": 4, ""panel_type"": ""VA"", ""aspect_ratio"": ""21:9""}}",https://www.lenovo.com/medias/G34w-10-Monitor-Gallery-1.png?context=bWFzdGVyfHJvb3R8MzUwNzN8aW1hZ2UvcG5nfGgwOS9oZDkvMTA0NzEyNjk1MzA2ODYucG5nfDY1ZWEyM2IzNzY3MjU4ZDlmZWM2YjFiNmRmOTg0MDk0MjY4YjE3ZjE4ODUyMDA0NzlkMzI4NmI3NzMxZTJkMTk,t,2025-05-10 01:40:38.278658,2025-05-10 01:40:38.278658
329,Cooler Master Tempest GP27Q,Monitor,Cooler Master,Tempest GP27Q,449.99,"{""category"": ""Monitor"", ""specs"": {""screen_size"": ""27\"""", ""resolution"": ""2560x1440"", ""refresh_rate"": 165, ""response_time"": 1, ""panel_type"": ""IPS"", ""aspect_ratio"": ""16:9""}}",https://images.coolermaster.com/product/2022/monitor/tempest-gp27q/tempest-gp27q-01.png,t,2025-05-10 01:40:38.278671,2025-05-10 01:40:38.278672
